,x1,x2
143,3056.85715,2857
144,3054.8576,2856
145,3052.85875,2855
146,3050.8606,2854
147,3048.86315,2853
148,3046.8664,2852
149,3044.87035,2851
150,3042.875,2850
151,3040.88035,2849
152,3038.8864,2848
153,3036.89315,2847
154,3034.9006,2846
155,3032.90875,2845
156,3030.9175999999998,2844
157,3028.92715,2843
158,3026.9374,2842
159,3024.94835,2841
160,3022.96,2840
161,3020.97235,2839
162,3018.9854,2838
163,3016.99915,2837
164,3015.0135999999998,2836
165,3013.02875,2835
166,3011.0446,2834
167,3009.06115,2833
168,3007.0784,2832
169,3005.09635,2831
170,3003.115,2830
171,3001.13435,2829
172,2999.1544,2828
173,2997.17515,2827
174,2995.1965999999998,2826
175,2993.21875,2825
176,2991.2416,2824
177,2989.26515,2823
178,2987.2894,2822
179,2985.31435,2821
180,2983.34,2820
181,2981.36635,2819
182,2979.3934,2818
183,2977.42115,2817
184,2975.4496,2816
185,2973.4787499999998,2815
186,2971.5086,2814
187,2969.53915,2813
188,2967.5704,2812
189,2965.60235,2811
190,2963.6349999999998,2810
191,2961.66835,2809
192,2959.7024,2808
193,2957.73715,2807
194,2955.7726,2806
195,2953.80875,2805
196,2951.8456,2804
197,2949.88315,2803
198,2947.9214,2802
199,2945.96035,2801
200,2944.0,2800
201,2942.0403499999998,2799
202,2940.0814,2798
203,2938.12315,2797
204,2936.1656,2796
205,2934.20875,2795
206,2932.2526,2794
207,2930.29715,2793
208,2928.3424,2792
209,2926.38835,2791
210,2924.435,2790
211,2922.4823499999998,2789
212,2920.5304,2788
213,2918.57915,2787
214,2916.6286,2786
215,2914.67875,2785
216,2912.7296,2784
217,2910.78115,2783
218,2908.8334,2782
219,2906.8863499999998,2781
220,2904.94,2780
221,2902.99435,2779
222,2901.0494,2778
223,2899.10515,2777
224,2897.1616,2776
225,2895.21875,2775
226,2893.2766,2774
227,2891.33515,2773
228,2889.3944,2772
229,2887.45435,2771
230,2885.515,2770
231,2883.57635,2769
232,2881.6384,2768
233,2879.70115,2767
234,2877.7646,2766
235,2875.82875,2765
236,2873.8936,2764
237,2871.95915,2763
238,2870.0254,2762
239,2868.09235,2761
240,2866.16,2760
241,2864.22835,2759
242,2862.2974,2758
243,2860.36715,2757
244,2858.4375999999997,2756
245,2856.50875,2755
246,2854.5806,2754
247,2852.65315,2753
248,2850.7264,2752
249,2848.80035,2751
250,2846.875,2750
251,2844.95035,2749
252,2843.0264,2748
253,2841.10315,2747
254,2839.1806,2746
255,2837.25875,2745
256,2835.3376,2744
257,2833.4171499999998,2743
258,2831.4974,2742
259,2829.57835,2741
260,2827.66,2740
261,2825.74235,2739
262,2823.8254,2738
263,2821.90915,2737
264,2819.9936,2736
265,2818.07875,2735
266,2816.1646,2734
267,2814.25115,2733
268,2812.3384,2732
269,2810.42635,2731
270,2808.515,2730
271,2806.60435,2729
272,2804.6944,2728
273,2802.78515,2727
274,2800.8766,2726
275,2798.96875,2725
276,2797.0616,2724
277,2795.15515,2723
278,2793.2494,2722
279,2791.34435,2721
280,2789.44,2720
281,2787.53635,2719
282,2785.6334,2718
283,2783.73115,2717
284,2781.8296,2716
285,2779.92875,2715
286,2778.0286,2714
287,2776.1291499999998,2713
288,2774.2304,2712
289,2772.33235,2711
290,2770.435,2710
291,2768.53835,2709
292,2766.6424,2708
293,2764.74715,2707
294,2762.8526,2706
295,2760.95875,2705
296,2759.0656,2704
297,2757.17315,2703
298,2755.2814,2702
299,2753.39035,2701
300,2751.5,2700
301,2749.61035,2699
302,2747.7214,2698
303,2745.83315,2697
304,2743.9456,2696
305,2742.05875,2695
306,2740.1726,2694
307,2738.28715,2693
308,2736.4024,2692
309,2734.51835,2691
310,2732.6349999999998,2690
311,2730.7523499999998,2689
312,2728.8704,2688
313,2726.98915,2687
314,2725.1086,2686
315,2723.2287499999998,2685
316,2721.3496,2684
317,2719.47115,2683
318,2717.5934,2682
319,2715.71635,2681
320,2713.84,2680
321,2711.96435,2679
322,2710.0894,2678
323,2708.21515,2677
324,2706.3416,2676
325,2704.46875,2675
326,2702.5966,2674
327,2700.7251499999998,2673
328,2698.8544,2672
329,2696.98435,2671
330,2695.115,2670
331,2693.24635,2669
332,2691.3784,2668
333,2689.51115,2667
334,2687.6446,2666
335,2685.77875,2665
336,2683.9136,2664
337,2682.04915,2663
338,2680.1854,2662
339,2678.32235,2661
340,2676.46,2660
341,2674.5983499999998,2659
342,2672.7374,2658
343,2670.87715,2657
344,2669.0176,2656
345,2667.15875,2655
346,2665.3006,2654
347,2663.44315,2653
348,2661.5864,2652
349,2659.73035,2651
350,2657.875,2650
351,2656.02035,2649
352,2654.1664,2648
353,2652.31315,2647
354,2650.4606,2646
355,2648.60875,2645
356,2646.7576,2644
357,2644.90715,2643
358,2643.0574,2642
359,2641.20835,2641
360,2639.36,2640
361,2637.51235,2639
362,2635.6654,2638
363,2633.81915,2637
364,2631.9736,2636
365,2630.12875,2635
366,2628.2846,2634
367,2626.44115,2633
368,2624.5984,2632
369,2622.75635,2631
370,2620.915,2630
371,2619.07435,2629
372,2617.2344,2628
373,2615.39515,2627
374,2613.5566,2626
375,2611.71875,2625
376,2609.8816,2624
377,2608.04515,2623
378,2606.2094,2622
379,2604.37435,2621
380,2602.54,2620
381,2600.70635,2619
382,2598.8734,2618
383,2597.04115,2617
384,2595.2096,2616
385,2593.37875,2615
386,2591.5486,2614
387,2589.71915,2613
388,2587.8903999999998,2612
389,2586.06235,2611
390,2584.235,2610
391,2582.40835,2609
392,2580.5824,2608
393,2578.75715,2607
394,2576.9326,2606
395,2575.10875,2605
396,2573.2856,2604
397,2571.46315,2603
398,2569.6414,2602
399,2567.82035,2601
400,2566.0,2600
401,2564.18035,2599
402,2562.3614,2598
403,2560.54315,2597
404,2558.7255999999998,2596
405,2556.90875,2595
406,2555.0926,2594
407,2553.27715,2593
408,2551.4624,2592
409,2549.64835,2591
410,2547.835,2590
411,2546.02235,2589
412,2544.2104,2588
413,2542.39915,2587
414,2540.5886,2586
415,2538.77875,2585
416,2536.9696,2584
417,2535.16115,2583
418,2533.3534,2582
419,2531.54635,2581
420,2529.74,2580
421,2527.93435,2579
422,2526.1294,2578
423,2524.32515,2577
424,2522.5216,2576
425,2520.71875,2575
426,2518.9166,2574
427,2517.11515,2573
428,2515.3143999999998,2572
429,2513.51435,2571
430,2511.715,2570
431,2509.91635,2569
432,2508.1184,2568
433,2506.3211499999998,2567
434,2504.5246,2566
435,2502.7287499999998,2565
436,2500.9336,2564
437,2499.13915,2563
438,2497.3454,2562
439,2495.55235,2561
440,2493.7599999999998,2560
441,2491.96835,2559
442,2490.1774,2558
443,2488.38715,2557
444,2486.5976,2556
445,2484.80875,2555
446,2483.0206,2554
447,2481.23315,2553
448,2479.4464,2552
449,2477.66035,2551
450,2475.875,2550
451,2474.09035,2549
452,2472.3064,2548
453,2470.52315,2547
454,2468.7406,2546
455,2466.95875,2545
456,2465.1776,2544
457,2463.39715,2543
458,2461.6174,2542
459,2459.83835,2541
460,2458.06,2540
461,2456.28235,2539
462,2454.5054,2538
463,2452.72915,2537
464,2450.9536,2536
465,2449.17875,2535
466,2447.4046,2534
467,2445.63115,2533
468,2443.8584,2532
469,2442.08635,2531
470,2440.315,2530
471,2438.54435,2529
472,2436.7744,2528
473,2435.00515,2527
474,2433.2366,2526
475,2431.46875,2525
476,2429.7016,2524
477,2427.93515,2523
478,2426.1693999999998,2522
479,2424.40435,2521
480,2422.64,2520
481,2420.87635,2519
482,2419.1134,2518
483,2417.35115,2517
484,2415.5896,2516
485,2413.82875,2515
486,2412.0686,2514
487,2410.30915,2513
488,2408.5504,2512
489,2406.79235,2511
490,2405.035,2510
491,2403.27835,2509
492,2401.5224,2508
493,2399.76715,2507
494,2398.0126,2506
495,2396.25875,2505
496,2394.5056,2504
497,2392.75315,2503
498,2391.0014,2502
499,2389.25035,2501
500,2387.5,2500
501,2385.75035,2499
502,2384.0014,2498
503,2382.25315,2497
504,2380.5056,2496
505,2378.75875,2495
506,2377.0126,2494
507,2375.26715,2493
508,2373.5224,2492
509,2371.77835,2491
510,2370.035,2490
511,2368.29235,2489
512,2366.5504,2488
513,2364.80915,2487
514,2363.0686,2486
515,2361.32875,2485
516,2359.5896,2484
517,2357.85115,2483
518,2356.1134,2482
519,2354.37635,2481
520,2352.64,2480
521,2350.90435,2479
522,2349.1693999999998,2478
523,2347.43515,2477
524,2345.7016,2476
525,2343.96875,2475
526,2342.2366,2474
527,2340.50515,2473
528,2338.7744,2472
529,2337.04435,2471
530,2335.315,2470
531,2333.58635,2469
532,2331.8584,2468
533,2330.13115,2467
534,2328.4046,2466
535,2326.67875,2465
536,2324.9536,2464
537,2323.22915,2463
538,2321.5054,2462
539,2319.78235,2461
540,2318.06,2460
541,2316.33835,2459
542,2314.6174,2458
543,2312.89715,2457
544,2311.1776,2456
545,2309.45875,2455
546,2307.7406,2454
547,2306.02315,2453
548,2304.3064,2452
549,2302.59035,2451
550,2300.875,2450
551,2299.16035,2449
552,2297.4464,2448
553,2295.73315,2447
554,2294.0206,2446
555,2292.30875,2445
556,2290.5976,2444
557,2288.88715,2443
558,2287.1774,2442
559,2285.46835,2441
560,2283.7599999999998,2440
561,2282.05235,2439
562,2280.3454,2438
563,2278.63915,2437
564,2276.9336,2436
565,2275.2287499999998,2435
566,2273.5246,2434
567,2271.8211499999998,2433
568,2270.1184,2432
569,2268.41635,2431
570,2266.715,2430
571,2265.01435,2429
572,2263.3144,2428
573,2261.61515,2427
574,2259.9166,2426
575,2258.21875,2425
576,2256.5216,2424
577,2254.82515,2423
578,2253.1294,2422
579,2251.43435,2421
580,2249.74,2420
581,2248.04635,2419
582,2246.3534,2418
583,2244.66115,2417
584,2242.9696,2416
585,2241.27875,2415
586,2239.5886,2414
587,2237.89915,2413
588,2236.2104,2412
589,2234.52235,2411
590,2232.835,2410
591,2231.14835,2409
592,2229.4624,2408
593,2227.77715,2407
594,2226.0926,2406
595,2224.40875,2405
596,2222.7255999999998,2404
597,2221.04315,2403
598,2219.3614,2402
599,2217.68035,2401
600,2216.0,2400
601,2214.32035,2399
602,2212.6414,2398
603,2210.96315,2397
604,2209.2856,2396
605,2207.60875,2395
606,2205.9326,2394
607,2204.25715,2393
608,2202.5824000000002,2392
609,2200.9083499999997,2391
610,2199.2349999999997,2390
611,2197.56235,2389
612,2195.8904,2388
613,2194.21915,2387
614,2192.5486,2386
615,2190.87875,2385
616,2189.2096,2384
617,2187.54115,2383
618,2185.8734,2382
619,2184.20635,2381
620,2182.54,2380
621,2180.87435,2379
622,2179.2093999999997,2378
623,2177.54515,2377
624,2175.8815999999997,2376
625,2174.21875,2375
626,2172.5566,2374
627,2170.8951500000003,2373
628,2169.2344000000003,2372
629,2167.57435,2371
630,2165.915,2370
631,2164.2563499999997,2369
632,2162.5984,2368
633,2160.9411499999997,2367
634,2159.2846,2366
635,2157.62875,2365
636,2155.9736000000003,2364
637,2154.3191500000003,2363
638,2152.6654,2362
639,2151.01235,2361
640,2149.3599999999997,2360
641,2147.70835,2359
642,2146.0573999999997,2358
643,2144.40715,2357
644,2142.7576,2356
645,2141.10875,2355
646,2139.4606,2354
647,2137.81315,2353
648,2136.1664,2352
649,2134.52035,2351
650,2132.875,2350
651,2131.23035,2349
652,2129.5864,2348
653,2127.94315,2347
654,2126.3006,2346
655,2124.65875,2345
656,2123.0176,2344
657,2121.3771500000003,2343
658,2119.7374,2342
659,2118.09835,2341
660,2116.46,2340
661,2114.82235,2339
662,2113.1854000000003,2338
663,2111.54915,2337
664,2109.9136,2336
665,2108.27875,2335
666,2106.6446,2334
667,2105.0111500000003,2333
668,2103.3784,2332
669,2101.74635,2331
670,2100.115,2330
671,2098.4843499999997,2329
672,2096.8544,2328
673,2095.22515,2327
674,2093.5966,2326
675,2091.96875,2325
676,2090.3415999999997,2324
677,2088.71515,2323
678,2087.0894,2322
679,2085.46435,2321
680,2083.84,2320
681,2082.2163499999997,2319
682,2080.5933999999997,2318
683,2078.9711500000003,2317
684,2077.3496,2316
685,2075.72875,2315
686,2074.1086,2314
687,2072.48915,2313
688,2070.8704,2312
689,2069.2523499999998,2311
690,2067.635,2310
691,2066.0183500000003,2309
692,2064.4024,2308
693,2062.78715,2307
694,2061.1726,2306
695,2059.55875,2305
696,2057.9456,2304
697,2056.33315,2303
698,2054.7214,2302
699,2053.11035,2301
700,2051.5,2300
701,2049.8903499999997,2299
702,2048.2814,2298
703,2046.67315,2297
704,2045.0656,2296
705,2043.45875,2295
706,2041.8526,2294
707,2040.24715,2293
708,2038.6424,2292
709,2037.03835,2291
710,2035.435,2290
711,2033.83235,2289
712,2032.2304,2288
713,2030.62915,2287
714,2029.0285999999999,2286
715,2027.42875,2285
716,2025.8296,2284
717,2024.23115,2283
718,2022.6334,2282
719,2021.03635,2281
720,2019.44,2280
721,2017.84435,2279
722,2016.2494,2278
723,2014.65515,2277
724,2013.0616,2276
725,2011.46875,2275
726,2009.8766,2274
727,2008.28515,2273
728,2006.6944,2272
729,2005.10435,2271
730,2003.5149999999999,2270
731,2001.92635,2269
732,2000.3384,2268
733,1998.75115,2267
734,1997.1646,2266
735,1995.57875,2265
736,1993.9936,2264
737,1992.40915,2263
738,1990.8254,2262
739,1989.24235,2261
740,1987.66,2260
741,1986.07835,2259
742,1984.4974,2258
743,1982.91715,2257
744,1981.3376,2256
745,1979.75875,2255
746,1978.1806,2254
747,1976.60315,2253
748,1975.0264,2252
749,1973.45035,2251
750,1971.875,2250
751,1970.30035,2249
752,1968.7264,2248
753,1967.1531499999999,2247
754,1965.5806,2246
755,1964.00875,2245
756,1962.4376,2244
757,1960.86715,2243
758,1959.2974,2242
759,1957.72835,2241
760,1956.16,2240
761,1954.59235,2239
762,1953.0254,2238
763,1951.45915,2237
764,1949.8935999999999,2236
765,1948.32875,2235
766,1946.7646,2234
767,1945.2011499999999,2233
768,1943.6384,2232
769,1942.07635,2231
770,1940.5149999999999,2230
771,1938.95435,2229
772,1937.3944,2228
773,1935.8351499999999,2227
774,1934.2766,2226
775,1932.71875,2225
776,1931.1616,2224
777,1929.60515,2223
778,1928.0493999999999,2222
779,1926.49435,2221
780,1924.94,2220
781,1923.38635,2219
782,1921.8334,2218
783,1920.28115,2217
784,1918.7296,2216
785,1917.17875,2215
786,1915.6286,2214
787,1914.07915,2213
788,1912.5303999999999,2212
789,1910.98235,2211
790,1909.435,2210
791,1907.88835,2209
792,1906.3424,2208
793,1904.7971499999999,2207
794,1903.2526,2206
795,1901.70875,2205
796,1900.1656,2204
797,1898.62315,2203
798,1897.0814,2202
799,1895.54035,2201
800,1894.0,2200
801,1892.46035,2199
802,1890.9214,2198
803,1889.38315,2197
804,1887.8455999999999,2196
805,1886.30875,2195
806,1884.7726,2194
807,1883.23715,2193
808,1881.7024,2192
809,1880.16835,2191
810,1878.635,2190
811,1877.10235,2189
812,1875.5704,2188
813,1874.03915,2187
814,1872.5086,2186
815,1870.97875,2185
816,1869.4496,2184
817,1867.92115,2183
818,1866.3934,2182
819,1864.86635,2181
820,1863.34,2180
821,1861.8143499999999,2179
822,1860.2894,2178
823,1858.76515,2177
824,1857.2416,2176
825,1855.71875,2175
826,1854.1966,2174
827,1852.67515,2173
828,1851.1544,2172
829,1849.63435,2171
830,1848.115,2170
831,1846.59635,2169
832,1845.0783999999999,2168
833,1843.56115,2167
834,1842.0446,2166
835,1840.52875,2165
836,1839.0136,2164
837,1837.4991499999999,2163
838,1835.9854,2162
839,1834.47235,2161
840,1832.96,2160
841,1831.44835,2159
842,1829.9374,2158
843,1828.42715,2157
844,1826.9176,2156
845,1825.40875,2155
846,1823.9006,2154
847,1822.3931499999999,2153
848,1820.8864,2152
849,1819.38035,2151
850,1817.875,2150
851,1816.37035,2149
852,1814.8663999999999,2148
853,1813.36315,2147
854,1811.8606,2146
855,1810.3587499999999,2145
856,1808.8576,2144
857,1807.35715,2143
858,1805.8573999999999,2142
859,1804.35835,2141
860,1802.86,2140
861,1801.3623499999999,2139
862,1799.8654,2138
863,1798.36915,2137
864,1796.8736,2136
865,1795.37875,2135
866,1793.8846,2134
867,1792.39115,2133
868,1790.8984,2132
869,1789.40635,2131
870,1787.915,2130
871,1786.42435,2129
872,1784.9344,2128
873,1783.44515,2127
874,1781.9566,2126
875,1780.46875,2125
876,1778.9816,2124
877,1777.49515,2123
878,1776.0094,2122
879,1774.52435,2121
880,1773.04,2120
881,1771.55635,2119
882,1770.0734,2118
883,1768.59115,2117
884,1767.1096,2116
885,1765.62875,2115
886,1764.1486,2114
887,1762.66915,2113
888,1761.1904,2112
889,1759.71235,2111
890,1758.235,2110
891,1756.75835,2109
892,1755.2824,2108
893,1753.80715,2107
894,1752.3326,2106
895,1750.8587499999999,2105
896,1749.3856,2104
897,1747.91315,2103
898,1746.4414,2102
899,1744.97035,2101
900,1743.5,2100
901,1742.03035,2099
902,1740.5614,2098
903,1739.09315,2097
904,1737.6256,2096
905,1736.15875,2095
906,1734.6926,2094
907,1733.22715,2093
908,1731.7624,2092
909,1730.29835,2091
910,1728.835,2090
911,1727.37235,2089
912,1725.9104,2088
913,1724.44915,2087
914,1722.9886,2086
915,1721.52875,2085
916,1720.0696,2084
917,1718.61115,2083
918,1717.1534,2082
919,1715.69635,2081
920,1714.24,2080
921,1712.78435,2079
922,1711.3294,2078
923,1709.87515,2077
924,1708.4216,2076
925,1706.96875,2075
926,1705.5166,2074
927,1704.06515,2073
928,1702.6144,2072
929,1701.16435,2071
930,1699.715,2070
931,1698.2663499999999,2069
932,1696.8183999999999,2068
933,1695.37115,2067
934,1693.9246,2066
935,1692.47875,2065
936,1691.0336,2064
937,1689.58915,2063
938,1688.1453999999999,2062
939,1686.70235,2061
940,1685.26,2060
941,1683.81835,2059
942,1682.3774,2058
943,1680.93715,2057
944,1679.4976,2056
945,1678.05875,2055
946,1676.6206,2054
947,1675.18315,2053
948,1673.7464,2052
949,1672.31035,2051
950,1670.875,2050
951,1669.44035,2049
952,1668.0064,2048
953,1666.57315,2047
954,1665.1406,2046
955,1663.70875,2045
956,1662.2776,2044
957,1660.84715,2043
958,1659.4174,2042
959,1657.98835,2041
960,1656.56,2040
961,1655.13235,2039
962,1653.7054,2038
963,1652.27915,2037
964,1650.8536,2036
965,1649.42875,2035
966,1648.0046,2034
967,1646.58115,2033
968,1645.1584,2032
969,1643.73635,2031
970,1642.315,2030
971,1640.89435,2029
972,1639.4744,2028
973,1638.05515,2027
974,1636.6366,2026
975,1635.21875,2025
976,1633.8016,2024
977,1632.38515,2023
978,1630.9694,2022
979,1629.5543499999999,2021
980,1628.1399999999999,2020
981,1626.72635,2019
982,1625.3134,2018
983,1623.90115,2017
984,1622.4895999999999,2016
985,1621.07875,2015
986,1619.6686,2014
987,1618.25915,2013
988,1616.8504,2012
989,1615.44235,2011
990,1614.035,2010
991,1612.62835,2009
992,1611.2223999999999,2008
993,1609.81715,2007
994,1608.4125999999999,2006
995,1607.00875,2005
996,1605.6056,2004
997,1604.20315,2003
998,1602.8014,2002
999,1601.40035,2001
1000,1600.0,2000
1001,1598.60035,1999
1002,1597.2014,1998
1003,1595.80315,1997
1004,1594.4056,1996
1005,1593.00875,1995
1006,1591.6126,1994
1007,1590.21715,1993
1008,1588.8224,1992
1009,1587.42835,1991
1010,1586.035,1990
1011,1584.64235,1989
1012,1583.2504,1988
1013,1581.85915,1987
1014,1580.4686,1986
1015,1579.07875,1985
1016,1577.6896,1984
1017,1576.30115,1983
1018,1574.9134,1982
1019,1573.52635,1981
1020,1572.1399999999999,1980
1021,1570.75435,1979
1022,1569.3694,1978
1023,1567.98515,1977
1024,1566.6016,1976
1025,1565.21875,1975
1026,1563.8366,1974
1027,1562.45515,1973
1028,1561.0744,1972
1029,1559.69435,1971
1030,1558.315,1970
1031,1556.93635,1969
1032,1555.5584,1968
1033,1554.18115,1967
1034,1552.8046,1966
1035,1551.42875,1965
1036,1550.0536,1964
1037,1548.67915,1963
1038,1547.3054,1962
1039,1545.93235,1961
1040,1544.56,1960
1041,1543.18835,1959
1042,1541.8174,1958
1043,1540.44715,1957
1044,1539.0776,1956
1045,1537.70875,1955
1046,1536.3406,1954
1047,1534.97315,1953
1048,1533.6064,1952
1049,1532.24035,1951
1050,1530.875,1950
1051,1529.51035,1949
1052,1528.1464,1948
1053,1526.78315,1947
1054,1525.4206,1946
1055,1524.05875,1945
1056,1522.6976,1944
1057,1521.33715,1943
1058,1519.9774,1942
1059,1518.61835,1941
1060,1517.26,1940
1061,1515.90235,1939
1062,1514.5454,1938
1063,1513.18915,1937
1064,1511.8336,1936
1065,1510.47875,1935
1066,1509.1245999999999,1934
1067,1507.77115,1933
1068,1506.4184,1932
1069,1505.06635,1931
1070,1503.715,1930
1071,1502.36435,1929
1072,1501.0144,1928
1073,1499.66515,1927
1074,1498.3165999999999,1926
1075,1496.96875,1925
1076,1495.6216,1924
1077,1494.27515,1923
1078,1492.9294,1922
1079,1491.58435,1921
1080,1490.24,1920
1081,1488.89635,1919
1082,1487.5534,1918
1083,1486.21115,1917
1084,1484.8696,1916
1085,1483.52875,1915
1086,1482.1886,1914
1087,1480.84915,1913
1088,1479.5104,1912
1089,1478.17235,1911
1090,1476.835,1910
1091,1475.49835,1909
1092,1474.1624,1908
1093,1472.82715,1907
1094,1471.4926,1906
1095,1470.15875,1905
1096,1468.8256,1904
1097,1467.49315,1903
1098,1466.1614,1902
1099,1464.83035,1901
1100,1463.5,1900
1101,1462.17035,1899
1102,1460.8414,1898
1103,1459.51315,1897
1104,1458.1856,1896
1105,1456.85875,1895
1106,1455.5326,1894
1107,1454.20715,1893
1108,1452.8824,1892
1109,1451.55835,1891
1110,1450.235,1890
1111,1448.91235,1889
1112,1447.5904,1888
1113,1446.26915,1887
1114,1444.9486,1886
1115,1443.62875,1885
1116,1442.3096,1884
1117,1440.99115,1883
1118,1439.6734,1882
1119,1438.35635,1881
1120,1437.04,1880
1121,1435.72435,1879
1122,1434.4094,1878
1123,1433.0951499999999,1877
1124,1431.7816,1876
1125,1430.46875,1875
1126,1429.1566,1874
1127,1427.8451499999999,1873
1128,1426.5344,1872
1129,1425.22435,1871
1130,1423.915,1870
1131,1422.60635,1869
1132,1421.2984,1868
1133,1419.99115,1867
1134,1418.6846,1866
1135,1417.37875,1865
1136,1416.0736,1864
1137,1414.76915,1863
1138,1413.4654,1862
1139,1412.16235,1861
1140,1410.86,1860
1141,1409.55835,1859
1142,1408.2574,1858
1143,1406.95715,1857
1144,1405.6576,1856
1145,1404.35875,1855
1146,1403.0606,1854
1147,1401.76315,1853
1148,1400.4664,1852
1149,1399.17035,1851
1150,1397.875,1850
1151,1396.58035,1849
1152,1395.2864,1848
1153,1393.99315,1847
1154,1392.7006,1846
1155,1391.40875,1845
1156,1390.1176,1844
1157,1388.82715,1843
1158,1387.5374,1842
1159,1386.24835,1841
1160,1384.96,1840
1161,1383.67235,1839
1162,1382.3854,1838
1163,1381.09915,1837
1164,1379.8136,1836
1165,1378.52875,1835
1166,1377.2446,1834
1167,1375.96115,1833
1168,1374.6784,1832
1169,1373.39635,1831
1170,1372.115,1830
1171,1370.83435,1829
1172,1369.5544,1828
1173,1368.27515,1827
1174,1366.9966,1826
1175,1365.71875,1825
1176,1364.4415999999999,1824
1177,1363.16515,1823
1178,1361.8894,1822
1179,1360.61435,1821
1180,1359.34,1820
1181,1358.06635,1819
1182,1356.7934,1818
1183,1355.52115,1817
1184,1354.2496,1816
1185,1352.97875,1815
1186,1351.7086,1814
1187,1350.43915,1813
1188,1349.1704,1812
1189,1347.90235,1811
1190,1346.635,1810
1191,1345.36835,1809
1192,1344.1024,1808
1193,1342.83715,1807
1194,1341.5726,1806
1195,1340.30875,1805
1196,1339.0456,1804
1197,1337.78315,1803
1198,1336.5214,1802
1199,1335.26035,1801
1200,1334.0,1800
1201,1332.74035,1799
1202,1331.4814,1798
1203,1330.22315,1797
1204,1328.9656,1796
1205,1327.70875,1795
1206,1326.4526,1794
1207,1325.19715,1793
1208,1323.9424,1792
1209,1322.68835,1791
1210,1321.435,1790
1211,1320.18235,1789
1212,1318.9304,1788
1213,1317.67915,1787
1214,1316.4286,1786
1215,1315.17875,1785
1216,1313.9296,1784
1217,1312.68115,1783
1218,1311.4334,1782
1219,1310.18635,1781
1220,1308.94,1780
1221,1307.69435,1779
1222,1306.4494,1778
1223,1305.20515,1777
1224,1303.9616,1776
1225,1302.71875,1775
1226,1301.4766,1774
1227,1300.23515,1773
1228,1298.9944,1772
1229,1297.75435,1771
1230,1296.515,1770
1231,1295.27635,1769
1232,1294.0384,1768
1233,1292.80115,1767
