,x1,x2
271,6764.2882,5729
272,6761.9968,5728
273,6759.705800000001,5727
274,6757.4152,5726
275,6755.125,5725
276,6752.8352,5724
277,6750.5458,5723
278,6748.2568,5722
279,6745.9682,5721
280,6743.68,5720
281,6741.3922,5719
282,6739.1048,5718
283,6736.817800000001,5717
284,6734.5312,5716
285,6732.245,5715
286,6729.9592,5714
287,6727.6738000000005,5713
288,6725.388800000001,5712
289,6723.104200000001,5711
290,6720.820000000001,5710
291,6718.5362000000005,5709
292,6716.2528,5708
293,6713.969800000001,5707
294,6711.6872,5706
295,6709.405000000001,5705
296,6707.1232,5704
297,6704.8418,5703
298,6702.5608,5702
299,6700.2802,5701
300,6698.0,5700
301,6695.720200000001,5699
302,6693.4408,5698
303,6691.1618,5697
304,6688.8832,5696
305,6686.6050000000005,5695
306,6684.327200000001,5694
307,6682.049800000001,5693
308,6679.772800000001,5692
309,6677.4962000000005,5691
310,6675.22,5690
311,6672.9442,5689
312,6670.6688,5688
313,6668.393800000001,5687
314,6666.1192,5686
315,6663.845,5685
316,6661.5712,5684
317,6659.2978,5683
318,6657.0248,5682
319,6654.7522,5681
320,6652.4800000000005,5680
321,6650.2082,5679
322,6647.9368,5678
323,6645.665800000001,5677
324,6643.3952,5676
325,6641.125,5675
326,6638.8552,5674
327,6636.585800000001,5673
328,6634.3168000000005,5672
329,6632.0482,5671
330,6629.780000000001,5670
331,6627.5122,5669
332,6625.2448,5668
333,6622.977800000001,5667
334,6620.711200000001,5666
335,6618.445000000001,5665
336,6616.1792000000005,5664
337,6613.9138,5663
338,6611.6488,5662
339,6609.3842,5661
340,6607.12,5660
341,6604.8562,5659
342,6602.5928,5658
343,6600.3298,5657
344,6598.0672,5656
345,6595.805,5655
346,6593.5432,5654
347,6591.281800000001,5653
348,6589.0208,5652
349,6586.760200000001,5651
350,6584.5,5650
351,6582.2402,5649
352,6579.9808,5648
353,6577.7218,5647
354,6575.4632,5646
355,6573.205,5645
356,6570.9472000000005,5644
357,6568.6898,5643
358,6566.4328000000005,5642
359,6564.1762,5641
360,6561.92,5640
361,6559.6642,5639
362,6557.4088,5638
363,6555.1538,5637
364,6552.899200000001,5636
365,6550.645,5635
366,6548.3912,5634
367,6546.1378,5633
368,6543.884800000001,5632
369,6541.6322,5631
370,6539.38,5630
371,6537.1282,5629
372,6534.8768,5628
373,6532.625800000001,5627
374,6530.3752,5626
375,6528.125,5625
376,6525.8752,5624
377,6523.625800000001,5623
378,6521.3768,5622
379,6519.1282,5621
380,6516.88,5620
381,6514.6322,5619
382,6512.384800000001,5618
383,6510.1378,5617
384,6507.8912,5616
385,6505.645,5615
386,6503.399200000001,5614
387,6501.1538,5613
388,6498.9088,5612
389,6496.6642,5611
390,6494.42,5610
391,6492.1762,5609
392,6489.9328000000005,5608
393,6487.6898,5607
394,6485.4472000000005,5606
395,6483.205,5605
396,6480.9632,5604
397,6478.7218,5603
398,6476.4808,5602
399,6474.2402,5601
400,6472.0,5600
401,6469.760200000001,5599
402,6467.5208,5598
403,6465.281800000001,5597
404,6463.0432,5596
405,6460.805,5595
406,6458.5672,5594
407,6456.3298,5593
408,6454.0928,5592
409,6451.8562,5591
410,6449.62,5590
411,6447.3842,5589
412,6445.1488,5588
413,6442.9138,5587
414,6440.6792000000005,5586
415,6438.445000000001,5585
416,6436.211200000001,5584
417,6433.977800000001,5583
418,6431.7448,5582
419,6429.5122,5581
420,6427.280000000001,5580
421,6425.0482,5579
422,6422.8168000000005,5578
423,6420.585800000001,5577
424,6418.3552,5576
425,6416.125,5575
426,6413.8952,5574
427,6411.665800000001,5573
428,6409.4368,5572
429,6407.2082,5571
430,6404.9800000000005,5570
431,6402.7522,5569
432,6400.5248,5568
433,6398.2978,5567
434,6396.0712,5566
435,6393.845,5565
436,6391.6192,5564
437,6389.393800000001,5563
438,6387.1688,5562
439,6384.9442,5561
440,6382.72,5560
441,6380.4962000000005,5559
442,6378.272800000001,5558
443,6376.049800000001,5557
444,6373.827200000001,5556
445,6371.6050000000005,5555
446,6369.3832,5554
447,6367.1618,5553
448,6364.9408,5552
449,6362.720200000001,5551
450,6360.5,5550
451,6358.2802,5549
452,6356.0608,5548
453,6353.8418,5547
454,6351.6232,5546
455,6349.405000000001,5545
456,6347.1872,5544
457,6344.9698,5543
458,6342.7528,5542
459,6340.5362000000005,5541
460,6338.320000000001,5540
461,6336.104200000001,5539
462,6333.888800000001,5538
463,6331.6738000000005,5537
464,6329.4592,5536
465,6327.245,5535
466,6325.0312,5534
467,6322.817800000001,5533
468,6320.6048,5532
469,6318.3922,5531
470,6316.18,5530
471,6313.9682,5529
472,6311.7568,5528
473,6309.5458,5527
474,6307.3352,5526
475,6305.125,5525
476,6302.9152,5524
477,6300.705800000001,5523
478,6298.4968,5522
479,6296.2882,5521
480,6294.08,5520
481,6291.872200000001,5519
482,6289.6648000000005,5518
483,6287.4578,5517
484,6285.251200000001,5516
485,6283.045,5515
486,6280.8392,5514
487,6278.6338000000005,5513
488,6276.428800000001,5512
489,6274.224200000001,5511
490,6272.02,5510
491,6269.8162,5509
492,6267.6128,5508
493,6265.4098,5507
494,6263.207200000001,5506
495,6261.005,5505
496,6258.8032,5504
497,6256.6018,5503
498,6254.4008,5502
499,6252.2002,5501
500,6250.0,5500
501,6247.800200000001,5499
502,6245.6008,5498
503,6243.401800000001,5497
504,6241.2032,5496
505,6239.005,5495
506,6236.8072,5494
507,6234.6098,5493
508,6232.4128,5492
509,6230.2162,5491
510,6228.02,5490
511,6225.8242,5489
512,6223.6288,5488
513,6221.433800000001,5487
514,6219.2392,5486
515,6217.045,5485
516,6214.8512,5484
517,6212.6578,5483
518,6210.464800000001,5482
519,6208.2722,5481
520,6206.08,5480
521,6203.8882,5479
522,6201.696800000001,5478
523,6199.5058,5477
524,6197.3152,5476
525,6195.125,5475
526,6192.9352,5474
527,6190.745800000001,5473
528,6188.5568,5472
529,6186.3682,5471
530,6184.18,5470
531,6181.992200000001,5469
532,6179.8048,5468
533,6177.6178,5467
534,6175.4312,5466
535,6173.245,5465
536,6171.059200000001,5464
537,6168.8738,5463
538,6166.6888,5462
539,6164.5042,5461
540,6162.320000000001,5460
541,6160.1362,5459
542,6157.9528,5458
543,6155.7698,5457
544,6153.5872,5456
545,6151.405000000001,5455
546,6149.2232,5454
547,6147.0418,5453
548,6144.8608,5452
549,6142.680200000001,5451
550,6140.5,5450
551,6138.3202,5449
552,6136.1408,5448
553,6133.9618,5447
554,6131.7832,5446
555,6129.6050000000005,5445
556,6127.4272,5444
557,6125.2498000000005,5443
558,6123.0728,5442
559,6120.8962,5441
560,6118.72,5440
561,6116.5442,5439
562,6114.3688,5438
563,6112.1938,5437
564,6110.019200000001,5436
565,6107.845,5435
566,6105.671200000001,5434
567,6103.4978,5433
568,6101.3248,5432
569,6099.1522,5431
570,6096.9800000000005,5430
571,6094.8082,5429
572,6092.6368,5428
573,6090.4658,5427
574,6088.2952000000005,5426
575,6086.125,5425
576,6083.9552,5424
577,6081.785800000001,5423
578,6079.616800000001,5422
579,6077.448200000001,5421
580,6075.280000000001,5420
581,6073.1122000000005,5419
582,6070.9448,5418
583,6068.7778,5417
584,6066.6112,5416
585,6064.445000000001,5415
586,6062.2792,5414
587,6060.1138,5413
588,6057.9488,5412
589,6055.7842,5411
590,6053.62,5410
591,6051.4562000000005,5409
592,6049.2928,5408
593,6047.129800000001,5407
594,6044.9672,5406
595,6042.805,5405
596,6040.6432,5404
597,6038.4818000000005,5403
598,6036.3208,5402
599,6034.1602,5401
600,6032.0,5400
601,6029.840200000001,5399
602,6027.6808,5398
603,6025.5218,5397
604,6023.363200000001,5396
605,6021.205,5395
606,6019.0472,5394
607,6016.8898,5393
608,6014.732800000001,5392
609,6012.5762,5391
610,6010.42,5390
611,6008.2642000000005,5389
612,6006.1088,5388
613,6003.9538,5387
614,6001.7992,5386
615,5999.645,5385
616,5997.4912,5384
617,5995.3378,5383
618,5993.1848,5382
619,5991.032200000001,5381
620,5988.88,5380
621,5986.7282000000005,5379
622,5984.576800000001,5378
623,5982.4258,5377
624,5980.2752,5376
625,5978.125,5375
626,5975.9752,5374
627,5973.8258000000005,5373
628,5971.6768,5372
629,5969.528200000001,5371
630,5967.38,5370
631,5965.2322,5369
632,5963.0848000000005,5368
633,5960.937800000001,5367
634,5958.791200000001,5366
635,5956.645,5365
636,5954.4992,5364
637,5952.3538,5363
638,5950.2088,5362
639,5948.064200000001,5361
640,5945.92,5360
641,5943.7762,5359
642,5941.6328,5358
643,5939.4898,5357
644,5937.3472,5356
645,5935.205,5355
646,5933.0632000000005,5354
647,5930.9218,5353
648,5928.7808,5352
649,5926.6402,5351
650,5924.5,5350
651,5922.3602,5349
652,5920.2208,5348
653,5918.0818,5347
654,5915.943200000001,5346
655,5913.805,5345
656,5911.6672,5344
657,5909.5298,5343
658,5907.3928000000005,5342
659,5905.256200000001,5341
660,5903.12,5340
661,5900.9842,5339
662,5898.848800000001,5338
663,5896.7138,5337
664,5894.5792,5336
665,5892.445000000001,5335
666,5890.3112,5334
667,5888.1778,5333
668,5886.044800000001,5332
669,5883.912200000001,5331
670,5881.780000000001,5330
671,5879.6482000000005,5329
672,5877.5168,5328
673,5875.3858,5327
674,5873.2552000000005,5326
675,5871.125,5325
676,5868.9952,5324
677,5866.8658000000005,5323
678,5864.736800000001,5322
679,5862.608200000001,5321
680,5860.4800000000005,5320
681,5858.3522,5319
682,5856.2248,5318
683,5854.0978000000005,5317
684,5851.9712,5316
685,5849.845,5315
686,5847.7192000000005,5314
687,5845.593800000001,5313
688,5843.468800000001,5312
689,5841.3442000000005,5311
690,5839.22,5310
691,5837.0962,5309
692,5834.9728000000005,5308
693,5832.8498,5307
694,5830.7272,5306
695,5828.6050000000005,5305
696,5826.483200000001,5304
697,5824.361800000001,5303
698,5822.2408000000005,5302
699,5820.1202,5301
700,5818.0,5300
701,5815.8802000000005,5299
702,5813.7608,5298
703,5811.6418,5297
704,5809.5232000000005,5296
705,5807.405000000001,5295
706,5805.287200000001,5294
707,5803.169800000001,5293
708,5801.0528,5292
709,5798.9362,5291
710,5796.820000000001,5290
711,5794.7042,5289
712,5792.5888,5288
713,5790.473800000001,5287
714,5788.3592,5286
715,5786.245,5285
716,5784.131200000001,5284
717,5782.0178000000005,5283
718,5779.9048,5282
719,5777.7922,5281
720,5775.68,5280
721,5773.568200000001,5279
722,5771.4568,5278
723,5769.3458,5277
724,5767.2352,5276
725,5765.125,5275
726,5763.0152,5274
727,5760.9058,5273
728,5758.7968,5272
729,5756.6882000000005,5271
730,5754.58,5270
731,5752.4722,5269
732,5750.3648,5268
733,5748.2578,5267
734,5746.1512,5266
735,5744.045,5265
736,5741.939200000001,5264
737,5739.8338,5263
738,5737.7288,5262
739,5735.6242,5261
740,5733.52,5260
741,5731.416200000001,5259
742,5729.312800000001,5258
743,5727.2098000000005,5257
744,5725.1072,5256
745,5723.005,5255
746,5720.903200000001,5254
747,5718.8018,5253
748,5716.7008000000005,5252
749,5714.6002,5251
750,5712.5,5250
751,5710.4002,5249
752,5708.3008,5248
753,5706.2018,5247
754,5704.1032000000005,5246
755,5702.005,5245
756,5699.907200000001,5244
757,5697.8098,5243
758,5695.7128,5242
759,5693.6162,5241
760,5691.52,5240
761,5689.4242,5239
762,5687.3288,5238
763,5685.2338,5237
764,5683.1392000000005,5236
765,5681.045,5235
766,5678.9512,5234
767,5676.857800000001,5233
768,5674.7648,5232
769,5672.6722,5231
770,5670.58,5230
771,5668.488200000001,5229
772,5666.3968,5228
773,5664.3058,5227
774,5662.215200000001,5226
775,5660.125,5225
776,5658.0352,5224
777,5655.9458,5223
778,5653.8568000000005,5222
779,5651.7682,5221
780,5649.68,5220
781,5647.5922,5219
782,5645.504800000001,5218
783,5643.4178,5217
784,5641.3312000000005,5216
785,5639.245,5215
786,5637.1592,5214
787,5635.0738,5213
788,5632.9888,5212
789,5630.9042,5211
790,5628.820000000001,5210
791,5626.7362,5209
792,5624.6528,5208
793,5622.5698,5207
794,5620.4872000000005,5206
795,5618.405000000001,5205
796,5616.3232,5204
797,5614.241800000001,5203
798,5612.160800000001,5202
799,5610.0802,5201
800,5608.0,5200
801,5605.9202000000005,5199
802,5603.8408,5198
803,5601.7618,5197
804,5599.6832,5196
805,5597.6050000000005,5195
806,5595.5272,5194
807,5593.4498,5193
808,5591.3728,5192
809,5589.296200000001,5191
810,5587.22,5190
811,5585.144200000001,5189
812,5583.0688,5188
813,5580.9938,5187
814,5578.9192,5186
815,5576.845,5185
816,5574.7712,5184
817,5572.6978,5183
818,5570.6248000000005,5182
819,5568.5522,5181
820,5566.4800000000005,5180
821,5564.4082,5179
822,5562.3368,5178
823,5560.2658,5177
824,5558.1952,5176
825,5556.125,5175
826,5554.055200000001,5174
827,5551.9858,5173
828,5549.9168,5172
829,5547.8482,5171
830,5545.780000000001,5170
831,5543.7122,5169
832,5541.6448,5168
833,5539.5778,5167
834,5537.5112,5166
835,5535.445000000001,5165
836,5533.3792,5164
837,5531.3138,5163
838,5529.2488,5162
839,5527.184200000001,5161
840,5525.12,5160
841,5523.0562,5159
842,5520.9928,5158
843,5518.9298,5157
844,5516.867200000001,5156
845,5514.805,5155
846,5512.7432,5154
847,5510.6818,5153
848,5508.620800000001,5152
849,5506.5602,5151
850,5504.5,5150
851,5502.4402,5149
852,5500.3808,5148
853,5498.321800000001,5147
854,5496.2632,5146
855,5494.205,5145
856,5492.1472,5144
857,5490.089800000001,5143
858,5488.0328,5142
859,5485.9762,5141
860,5483.92,5140
861,5481.8642,5139
862,5479.808800000001,5138
863,5477.7538,5137
864,5475.6992,5136
865,5473.645,5135
866,5471.5912,5134
867,5469.5378,5133
868,5467.4848,5132
869,5465.4322,5131
870,5463.38,5130
871,5461.3282,5129
872,5459.276800000001,5128
873,5457.2258,5127
874,5455.175200000001,5126
875,5453.125,5125
876,5451.0752,5124
877,5449.0258,5123
878,5446.9768,5122
879,5444.9282,5121
880,5442.88,5120
881,5440.8322,5119
882,5438.7848,5118
883,5436.7378,5117
884,5434.6912,5116
885,5432.645,5115
886,5430.599200000001,5114
887,5428.553800000001,5113
888,5426.5088000000005,5112
889,5424.4642,5111
890,5422.42,5110
891,5420.376200000001,5109
892,5418.3328,5108
893,5416.2898000000005,5107
894,5414.247200000001,5106
895,5412.205,5105
896,5410.1632,5104
897,5408.1218,5103
898,5406.080800000001,5102
899,5404.0402,5101
900,5402.0,5100
901,5399.9602,5099
902,5397.9208,5098
903,5395.8818,5097
904,5393.8432,5096
905,5391.805,5095
906,5389.7672,5094
907,5387.7298,5093
908,5385.6928,5092
909,5383.6562,5091
910,5381.62,5090
911,5379.5842,5089
912,5377.5488000000005,5088
913,5375.513800000001,5087
914,5373.479200000001,5086
915,5371.445000000001,5085
916,5369.4112000000005,5084
917,5367.3778,5083
918,5365.3448,5082
919,5363.3122,5081
920,5361.280000000001,5080
921,5359.2482,5079
922,5357.2168,5078
923,5355.1858,5077
924,5353.1552,5076
925,5351.125,5075
926,5349.095200000001,5074
927,5347.0658,5073
928,5345.0368,5072
929,5343.0082,5071
930,5340.9800000000005,5070
931,5338.952200000001,5069
932,5336.924800000001,5068
933,5334.897800000001,5067
934,5332.8712000000005,5066
935,5330.845,5065
936,5328.8192,5064
937,5326.7938,5063
938,5324.7688,5062
939,5322.7442,5061
940,5320.72,5060
941,5318.6962,5059
942,5316.6728,5058
943,5314.6498,5057
944,5312.6272,5056
945,5310.6050000000005,5055
946,5308.5832,5054
947,5306.5618,5053
948,5304.540800000001,5052
949,5302.5202,5051
950,5300.5,5050
951,5298.4802,5049
952,5296.4608,5048
953,5294.4418000000005,5047
954,5292.4232,5046
955,5290.405000000001,5045
956,5288.3872,5044
957,5286.3698,5043
958,5284.352800000001,5042
959,5282.336200000001,5041
960,5280.320000000001,5040
961,5278.3042000000005,5039
962,5276.2888,5038
963,5274.2738,5037
964,5272.2592,5036
965,5270.245,5035
966,5268.2312,5034
967,5266.2178,5033
968,5264.2048,5032
969,5262.1922,5031
970,5260.18,5030
971,5258.1682,5029
972,5256.156800000001,5028
973,5254.1458,5027
974,5252.135200000001,5026
975,5250.125,5025
976,5248.1152,5024
977,5246.1058,5023
978,5244.0968,5022
979,5242.0882,5021
980,5240.08,5020
981,5238.0722000000005,5019
982,5236.0648,5018
983,5234.0578000000005,5017
984,5232.0512,5016
985,5230.045,5015
986,5228.0392,5014
987,5226.0338,5013
988,5224.0288,5012
989,5222.0242,5011
990,5220.02,5010
991,5218.0162,5009
992,5216.0128,5008
993,5214.0098,5007
994,5212.0072,5006
995,5210.005,5005
996,5208.0032,5004
997,5206.0018,5003
998,5204.0008,5002
999,5202.0002,5001
1000,5200.0,5000
1001,5198.0002,4999
1002,5196.0008,4998
1003,5194.0018,4997
1004,5192.0032,4996
1005,5190.005,4995
1006,5188.0072,4994
1007,5186.0098,4993
1008,5184.0128,4992
1009,5182.0162,4991
1010,5180.02,4990
1011,5178.0242,4989
1012,5176.0288,4988
1013,5174.0338,4987
1014,5172.0392,4986
1015,5170.045,4985
1016,5168.0512,4984
1017,5166.0578000000005,4983
1018,5164.0648,4982
1019,5162.0722000000005,4981
1020,5160.08,4980
1021,5158.0882,4979
1022,5156.0968,4978
1023,5154.1058,4977
1024,5152.1152,4976
1025,5150.125,4975
1026,5148.135200000001,4974
1027,5146.1458,4973
1028,5144.156800000001,4972
1029,5142.1682,4971
1030,5140.18,4970
1031,5138.1922,4969
1032,5136.2048,4968
1033,5134.2178,4967
1034,5132.2312,4966
1035,5130.245,4965
1036,5128.2592,4964
1037,5126.2738,4963
1038,5124.2888,4962
1039,5122.3042000000005,4961
1040,5120.320000000001,4960
1041,5118.336200000001,4959
1042,5116.352800000001,4958
1043,5114.3698,4957
1044,5112.3872,4956
1045,5110.405000000001,4955
1046,5108.4232,4954
1047,5106.4418000000005,4953
1048,5104.4608,4952
1049,5102.4802,4951
1050,5100.5,4950
1051,5098.5202,4949
1052,5096.540800000001,4948
1053,5094.5618,4947
1054,5092.5832,4946
1055,5090.6050000000005,4945
1056,5088.6272,4944
1057,5086.6498,4943
1058,5084.6728,4942
1059,5082.6962,4941
1060,5080.72,4940
1061,5078.7442,4939
1062,5076.7688,4938
1063,5074.7938,4937
1064,5072.8192,4936
1065,5070.845,4935
1066,5068.8712000000005,4934
1067,5066.897800000001,4933
1068,5064.924800000001,4932
1069,5062.952200000001,4931
1070,5060.9800000000005,4930
1071,5059.0082,4929
1072,5057.0368,4928
1073,5055.0658,4927
1074,5053.095200000001,4926
1075,5051.125,4925
1076,5049.1552,4924
1077,5047.1858,4923
1078,5045.2168,4922
1079,5043.2482,4921
1080,5041.280000000001,4920
1081,5039.3122,4919
1082,5037.3448,4918
1083,5035.3778,4917
1084,5033.4112000000005,4916
1085,5031.445000000001,4915
1086,5029.479200000001,4914
1087,5027.513800000001,4913
1088,5025.5488000000005,4912
1089,5023.5842,4911
1090,5021.62,4910
1091,5019.6562,4909
1092,5017.6928,4908
1093,5015.7298,4907
1094,5013.7672,4906
1095,5011.805,4905
1096,5009.8432,4904
1097,5007.8818,4903
1098,5005.9208,4902
1099,5003.9602,4901
1100,5002.0,4900
1101,5000.0402,4899
1102,4998.080800000001,4898
1103,4996.1218,4897
1104,4994.1632,4896
1105,4992.205,4895
1106,4990.2472,4894
1107,4988.2898000000005,4893
1108,4986.3328,4892
1109,4984.376200000001,4891
1110,4982.42,4890
1111,4980.4642,4889
1112,4978.5088000000005,4888
1113,4976.553800000001,4887
1114,4974.599200000001,4886
1115,4972.645,4885
1116,4970.6912,4884
1117,4968.7378,4883
1118,4966.7848,4882
1119,4964.8322,4881
1120,4962.88,4880
1121,4960.9282,4879
1122,4958.9768,4878
1123,4957.0258,4877
1124,4955.0752,4876
1125,4953.125,4875
1126,4951.175200000001,4874
1127,4949.2258,4873
1128,4947.276800000001,4872
1129,4945.3282,4871
1130,4943.38,4870
1131,4941.4322,4869
1132,4939.4848,4868
1133,4937.5378,4867
1134,4935.5912,4866
1135,4933.645,4865
1136,4931.6992,4864
1137,4929.7538,4863
1138,4927.8088,4862
1139,4925.8642,4861
1140,4923.92,4860
1141,4921.9762,4859
1142,4920.0328,4858
1143,4918.089800000001,4857
1144,4916.1472,4856
1145,4914.205,4855
1146,4912.2632,4854
1147,4910.321800000001,4853
1148,4908.3808,4852
1149,4906.4402,4851
1150,4904.5,4850
1151,4902.5602,4849
1152,4900.620800000001,4848
1153,4898.6818,4847
1154,4896.7432,4846
1155,4894.805,4845
1156,4892.867200000001,4844
1157,4890.9298,4843
1158,4888.9928,4842
1159,4887.0562,4841
1160,4885.12,4840
1161,4883.184200000001,4839
1162,4881.2488,4838
1163,4879.3138,4837
1164,4877.3792,4836
1165,4875.445000000001,4835
1166,4873.5112,4834
1167,4871.5778,4833
1168,4869.6448,4832
1169,4867.7122,4831
1170,4865.780000000001,4830
1171,4863.8482,4829
1172,4861.9168,4828
1173,4859.9858,4827
1174,4858.0552,4826
1175,4856.125,4825
1176,4854.1952,4824
1177,4852.2658,4823
1178,4850.3368,4822
1179,4848.4082,4821
1180,4846.4800000000005,4820
1181,4844.5522,4819
1182,4842.6248000000005,4818
1183,4840.6978,4817
1184,4838.7712,4816
1185,4836.845,4815
1186,4834.9192,4814
1187,4832.9938,4813
1188,4831.0688,4812
1189,4829.144200000001,4811
1190,4827.22,4810
1191,4825.2962,4809
1192,4823.3728,4808
1193,4821.4498,4807
1194,4819.5272,4806
